tweet_id,arg_id,message
2589,2589-0,0
2589,2589-1,0
2589,2589-2,1
2589,2589-3,0
2589,2589-4,0
2589,2589-5,0
2590,2590-0,0
2590,2590-1,0
2590,2590-2,0
2590,2590-3,0
2590,2590-4,0
2590,2590-5,0
2590,2590-6,0
2590,2590-7,0
2590,2590-8,0
2591,2591-0,1
2591,2591-1,0
2591,2591-2,0
2591,2591-3,0
2592,2592-0,1
2592,2592-1,0
2593,2593-0,1
2593,2593-1,0
2594,2594-0,0
2595,2595-0,0
2595,2595-1,0
2596,2596-0,0
2597,2597-0,0
2597,2597-1,0
2597,2597-2,1
2597,2597-3,0
2597,2597-4,0
2597,2597-5,0
2597,2597-6,0
2597,2597-7,0
2598,2598-0,0
2598,2598-1,1
2598,2598-2,0
2599,2599-0,1
2599,2599-1,0
2600,2600-0,0
2600,2600-1,0
2600,2600-2,0
2600,2600-3,0
2601,2601-0,0
2601,2601-1,0
2602,2602-0,0
2602,2602-1,0
2602,2602-2,0
2602,2602-3,0
2602,2602-4,0
2602,2602-5,0
2602,2602-6,0
2602,2602-7,0
2602,2602-8,0
2603,2603-0,0
2603,2603-1,0
2604,2604-0,0
2605,2605-0,0
2606,2606-0,0
2606,2606-1,0
2607,2607-0,0
2608,2608-0,0
2609,2609-0,0
2610,2610-0,0
2610,2610-1,1
2611,2611-0,0
2611,2611-1,0
2611,2611-2,0
2612,2612-0,0
2612,2612-1,1
2613,2613-0,1
2613,2613-1,0
2614,2614-0,1
2614,2614-1,0
2614,2614-2,0
